amount,time_of_day,receiver_age_days,receiver_report_count,location_risk,device_trust_score,is_fraud
8570.51,0,80,0,0.514,0.678,0
247.09,16,59,1,0.193,0.959,0
701.07,11,121,2,0.314,0.972,0
5529.11,22,221,1,0.242,0.766,0
1766.53,17,608,1,0.17,0.661,0
1225.62,3,73,0,0.486,0.631,1
2550.72,21,88,0,0.413,0.769,0
8135.79,9,679,0,0.235,0.614,0
2312.79,8,12,1,0.065,0.741,0
1452.07,6,853,0,0.233,0.913,0
3846.61,23,88,3,0.253,0.889,0
3469.48,18,191,2,0.252,0.71,0
6452.03,8,72,2,0.407,0.395,0
12167.56,4,106,0,0.368,0.537,1
7584.88,22,49,0,0.261,0.869,0
5987.14,23,33,0,0.088,0.863,0
3167.74,7,720,0,0.653,0.723,0
2623.33,5,184,0,0.31,0.83,0
1888.3,2,17,0,0.477,0.501,1
1202.04,16,69,1,0.303,0.618,0
2352.67,15,332,1,0.283,0.76,0
5143.01,16,140,0,0.1,0.849,1
2898.37,10,251,0,0.035,0.776,0
2170.49,18,17,0,0.249,0.574,1
3314.88,1,98,0,0.417,0.714,1
2008.11,14,465,2,0.039,0.76,0
3326.43,17,128,2,0.389,0.693,0
2582.11,18,58,0,0.389,0.922,0
4682.47,6,8,0,0.264,0.516,0
2513.58,22,147,1,0.207,0.69,0
6236.5,2,242,0,0.264,0.794,0
1879.76,2,117,0,0.044,0.873,0
3633.81,13,28,2,0.357,0.603,1
14769.83,20,146,1,0.165,0.65,0
3795.21,0,117,0,0.259,0.874,0
348.98,22,364,0,0.24,0.82,0
2815.5,3,353,2,0.138,0.787,0
1614.56,8,88,1,0.315,0.566,0
4835.91,22,107,1,0.202,0.592,0
4069.33,20,47,1,0.558,0.703,0
1920.46,1,63,2,0.045,0.838,0
5175.89,14,329,1,0.096,0.52,0
3369.41,6,584,0,0.119,0.655,0
707.29,12,367,0,0.074,0.814,1
2384.57,21,73,0,0.26,0.783,0
10575.42,9,196,1,0.432,0.784,0
2030.13,12,148,1,0.419,0.551,1
2032.57,5,174,0,0.644,0.476,1
6416.38,22,34,0,0.203,0.803,0
136.7,10,412,1,0.421,0.791,0
2950.7,3,152,0,0.069,0.681,0
2944.65,2,116,1,0.338,0.773,0
5002.94,17,157,1,0.218,0.824,0
1725.27,8,258,0,0.111,0.697,0
2720.11,20,172,0,0.194,0.932,0
3679.12,1,231,0,0.203,0.799,0
4557.5,15,20,0,0.417,0.932,0
2178.7,5,72,0,0.33,0.649,0
10090.61,4,146,0,0.379,0.776,0
202.72,0,257,0,0.255,0.854,0
1858.42,4,194,1,0.367,0.732,0
2934.19,6,16,1,0.22,0.665,1
3655.41,15,472,0,0.415,0.644,1
7360.55,8,142,1,0.381,0.794,1
4843.38,18,340,0,0.099,0.373,0
1140.32,21,674,1,0.232,0.507,0
4082.89,13,31,0,0.532,0.709,0
7680.59,3,220,1,0.388,0.626,0
3206.89,6,163,1,0.174,0.967,0
7488.64,2,32,1,0.402,0.811,0
261.73,13,113,1,0.134,0.917,1
5034.99,4,16,1,0.334,0.843,0
6616.57,22,27,0,0.06,0.806,0
2266.34,19,14,1,0.345,0.896,0
637.06,7,189,0,0.192,0.844,0
5827.91,16,205,0,0.258,0.872,0
1129.91,5,154,0,0.132,0.745,0
2130.72,2,216,1,0.377,0.926,0
6044.23,23,351,0,0.019,0.554,0
4211.25,2,50,0,0.604,0.855,1
17974.38,2,260,2,0.281,0.685,1
3032.18,19,26,1,0.584,0.699,0
3834.67,9,178,0,0.128,0.821,1
5795.36,11,333,1,0.338,0.667,0
1128.44,4,842,0,0.124,0.483,1
2763.92,1,160,0,0.525,0.923,0
952.88,23,18,0,0.197,0.76,0
721.47,22,114,0,0.228,0.723,0
6783.64,7,117,0,0.472,0.49,0
3280.01,12,140,1,0.304,0.657,0
3429.51,7,203,0,0.03,0.711,1
4435.86,9,352,0,0.357,0.832,0
1380.08,2,527,0,0.127,0.413,0
5769.14,3,373,0,0.278,0.556,1
4223.34,9,224,2,0.53,0.875,0
4574.79,3,17,1,0.194,0.931,0
1445.25,15,47,0,0.181,0.54,0
3785.14,17,485,0,0.373,0.878,0
5244.46,15,201,0,0.276,0.871,0
2404.74,5,377,0,0.21,0.886,1
2934.68,16,184,0,0.635,0.823,1
2871.88,1,301,0,0.122,0.666,1
2215.26,18,294,0,0.674,0.609,1
4010.7,10,396,2,0.21,0.753,1
2897.57,5,18,0,0.354,0.673,0
2256.34,23,477,0,0.495,0.787,0
10096.76,14,1163,1,0.2,0.799,0
3005.21,23,52,0,0.099,0.759,0
1123.6,22,206,0,0.051,0.674,1
3790.53,8,11,0,0.351,0.624,1
3658.22,23,387,0,0.276,0.854,0
3963.51,1,25,1,0.282,0.793,0
10204.84,19,53,0,0.142,0.359,0
301.35,22,179,0,0.108,0.902,0
5463.44,0,1352,1,0.242,0.877,0
1780.8,14,400,0,0.155,0.919,0
2797.45,5,400,2,0.377,0.592,0
984.95,21,271,0,0.395,0.624,0
5875.7,5,240,0,0.163,0.784,0
3023.45,3,46,0,0.479,0.797,0
4244.95,12,212,0,0.415,0.818,1
7724.95,9,22,2,0.075,0.349,0
1272.9,21,113,0,0.179,0.718,0
4193.71,2,280,0,0.849,0.645,0
13085.73,1,209,0,0.152,0.912,0
7055.82,0,230,2,0.189,0.693,0
1359.02,2,23,0,0.171,0.722,0
8447.25,14,106,1,0.085,0.852,0
3343.13,19,518,0,0.277,0.674,0
9750.09,11,403,1,0.358,0.759,0
6368.92,15,218,0,0.252,0.818,0
2722.99,18,183,0,0.046,0.89,0
6350.6,22,9,0,0.374,0.583,0
788.94,12,275,1,0.393,0.766,0
1475.8,15,134,0,0.246,0.883,0
5894.84,1,83,0,0.124,0.408,0
1005.36,1,67,0,0.649,0.849,0
2776.54,14,97,0,0.324,0.479,0
4284.41,5,897,0,0.139,0.881,0
4531.56,6,23,0,0.087,0.88,0
7190.85,7,20,0,0.192,0.648,0
2072.28,8,47,1,0.73,0.505,0
6534.94,20,216,1,0.348,0.592,0
6010.83,10,54,3,0.436,0.68,0
1980.31,23,615,0,0.304,0.828,0
530.08,5,18,1,0.248,0.81,0
2385.45,12,68,4,0.081,0.735,1
1989.61,14,165,0,0.118,0.799,1
1162.91,22,234,0,0.308,0.508,0
3576.4,16,249,0,0.556,0.572,0
13028.18,5,69,0,0.34,0.424,0
3667.39,13,74,0,0.511,0.68,0
11390.15,7,317,0,0.546,0.669,1
14818.78,20,321,1,0.33,0.685,0
1853.2,14,123,0,0.444,0.82,1
2174.64,2,674,0,0.113,0.277,1
6354.52,2,21,1,0.433,0.898,1
2965.27,14,132,0,0.18,0.752,0
1443.66,14,139,1,0.609,0.714,1
3536.21,13,129,1,0.566,0.603,0
5366.28,15,131,0,0.321,0.936,0
6421.06,11,197,1,0.216,0.572,1
4909.79,11,5,1,0.221,0.638,0
4231.26,10,463,0,0.148,0.628,1
3045.17,6,27,0,0.398,0.792,1
1706.93,5,276,0,0.307,0.613,1
8583.3,15,379,0,0.388,0.757,0
2396.43,15,147,0,0.103,0.71,0
3030.75,21,20,0,0.192,0.546,0
5981.61,12,4,0,0.081,0.421,0
1772.75,1,151,0,0.164,0.718,0
11008.5,18,5,0,0.152,0.421,1
3465.56,15,325,0,0.259,0.925,0
1871.95,11,90,0,0.214,0.874,0
4483.93,20,3,0,0.292,0.955,0
5376.98,1,108,0,0.181,0.954,1
2686.32,21,199,0,0.438,0.629,0
3259.06,23,547,0,0.355,0.603,0
3999.02,11,10,0,0.463,0.659,1
3337.25,21,29,1,0.388,0.671,0
825.29,3,185,0,0.192,0.678,0
1282.7,6,94,1,0.446,0.869,0
3471.97,14,88,0,0.6,0.588,0
1550.54,9,50,0,0.267,0.919,0
7459.69,20,156,1,0.191,0.87,0
12077.15,13,213,0,0.37,0.964,0
5177.34,14,64,0,0.061,0.821,0
725.18,12,392,0,0.27,0.514,0
204.77,2,178,1,0.317,0.981,1
2101.05,5,272,0,0.311,0.574,0
4493.31,21,19,0,0.186,0.409,1
5907.89,18,2,0,0.291,0.759,0
695.96,4,115,0,0.343,0.903,0
3308.12,1,48,1,0.083,0.967,0
1019.42,14,205,1,0.093,0.937,0
307.72,11,280,1,0.27,0.756,0
3930.73,1,106,1,0.128,0.876,0
3601.12,19,232,1,0.317,0.571,0
4648.02,23,115,0,0.331,0.58,0
3421.5,20,414,0,0.351,0.729,0
468.99,7,113,1,0.241,0.342,0
4452.38,18,53,0,0.173,0.891,1
2410.43,8,117,2,0.249,0.694,0
2128.44,6,89,0,0.364,0.758,0
2698.85,10,478,1,0.349,0.879,0
270.24,10,27,1,0.137,0.813,0
5609.44,21,27,1,0.322,0.564,0
3064.02,17,177,0,0.247,0.867,0
7234.71,13,256,0,0.412,0.796,0
5537.75,9,392,1,0.28,0.869,0
2097.29,20,80,1,0.378,0.642,0
9641.87,15,148,1,0.125,0.928,0
7388.81,1,57,0,0.282,0.852,0
1838.5,13,83,1,0.102,0.853,1
2870.41,2,370,1,0.092,0.787,0
5512.94,20,27,2,0.277,0.897,0
1610.16,10,4,1,0.353,0.653,0
2046.67,14,74,0,0.2,0.943,0
520.5,15,119,1,0.212,0.946,1
785.91,19,140,0,0.107,0.828,0
1113.0,1,320,1,0.128,0.875,0
3164.52,21,418,1,0.657,0.872,1
6075.96,16,273,0,0.052,0.57,0
1721.28,21,25,0,0.265,0.966,0
5313.67,8,4,0,0.098,0.786,0
1667.16,14,496,0,0.503,0.733,0
4358.71,16,359,0,0.41,0.739,0
2520.64,5,2,1,0.419,0.871,0
880.26,22,36,1,0.364,0.677,0
5594.87,10,437,0,0.324,0.948,0
5615.14,15,652,0,0.388,0.673,1
218.5,11,9,1,0.182,0.432,0
3756.92,19,316,2,0.441,0.482,1
4083.32,3,6,0,0.326,0.925,0
3436.1,18,333,0,0.098,0.636,0
2140.37,7,3,1,0.162,0.736,1
1118.98,22,289,0,0.184,0.824,0
3184.87,18,19,1,0.374,0.828,0
196.37,6,311,0,0.155,0.505,0
1281.3,23,364,0,0.355,0.6,1
3979.31,1,273,0,0.372,0.656,1
6207.2,10,208,0,0.227,0.628,0
8118.65,8,334,0,0.309,0.603,1
973.52,8,73,0,0.035,0.882,0
1558.39,10,56,0,0.827,0.389,0
4768.86,13,34,0,0.083,0.524,0
5681.44,9,64,2,0.345,0.541,0
9614.42,6,72,1,0.172,0.726,0
4669.85,4,421,0,0.136,0.894,0
3727.52,9,51,0,0.399,0.643,1
3505.69,23,265,1,0.214,0.654,0
1194.08,13,110,1,0.091,0.687,0
510.64,6,242,0,0.219,0.559,0
4624.82,7,355,0,0.46,0.719,1
4344.39,22,104,0,0.014,0.6,0
491.96,0,20,0,0.559,0.788,1
1269.1,6,525,0,0.595,0.54,1
10148.62,5,16,0,0.249,0.77,1
731.82,0,257,0,0.391,0.694,0
603.2,0,571,0,0.533,0.233,1
817.25,12,64,0,0.155,0.77,0
4002.75,20,34,0,0.24,0.541,0
4159.32,14,68,1,0.368,0.773,0
7662.17,5,6,1,0.245,0.435,1
4690.68,21,492,0,0.085,0.865,0
1798.0,5,62,1,0.196,0.721,1
340.34,16,148,0,0.146,0.935,0
2928.17,3,15,0,0.055,0.857,0
9893.98,12,296,0,0.541,0.825,0
1760.67,5,116,0,0.38,0.89,0
4735.82,11,95,1,0.444,0.551,1
1991.33,17,101,0,0.282,0.931,0
4391.79,22,626,1,0.089,0.804,0
3535.17,4,24,0,0.15,0.764,0
4326.57,18,522,1,0.222,0.8,0
1749.52,23,165,1,0.594,0.884,0
1663.93,12,169,1,0.308,0.969,0
1085.22,16,70,0,0.155,0.721,1
2567.73,17,88,0,0.085,0.622,0
4286.76,8,220,3,0.381,0.752,0
3580.02,13,85,1,0.026,0.501,1
2337.22,21,189,1,0.197,0.752,0
4467.32,20,217,0,0.105,0.596,0
4801.15,13,6,1,0.038,0.963,1
5613.53,9,218,1,0.394,0.667,1
2074.88,4,13,1,0.398,0.492,0
2232.8,18,271,3,0.26,0.427,0
7448.79,16,291,0,0.247,0.573,0
6655.28,5,31,0,0.176,0.907,0
5394.58,10,185,1,0.439,0.77,0
768.85,13,30,1,0.047,0.441,0
2733.68,22,394,1,0.222,0.534,1
6249.69,18,133,0,0.426,0.847,0
5612.04,1,72,0,0.248,0.541,1
3461.0,19,298,3,0.058,0.901,0
3307.34,0,905,0,0.238,0.783,0
1395.0,17,428,0,0.248,0.498,0
1155.2,15,315,0,0.327,0.741,0
1522.36,21,88,2,0.662,0.794,0
1452.53,10,466,0,0.337,0.585,0
2407.63,14,209,0,0.382,0.805,0
5843.53,22,72,0,0.336,0.576,0
901.27,10,0,2,0.083,0.782,0
948.38,14,7,2,0.273,0.896,0
2857.87,16,53,2,0.292,0.926,0
7600.51,22,7,1,0.159,0.874,0
1538.13,13,0,1,0.584,0.86,1
2669.52,23,58,1,0.151,0.601,0
4321.13,17,126,0,0.197,0.886,0
2446.73,2,11,1,0.137,0.645,1
3803.1,6,45,1,0.369,0.859,0
5104.79,17,5,0,0.319,0.575,0
5146.1,11,55,1,0.327,0.588,0
1224.46,20,119,1,0.507,0.671,1
2915.01,23,493,0,0.687,0.617,1
1157.55,10,195,1,0.222,0.657,0
4452.32,16,404,0,0.389,0.872,0
7782.59,15,183,0,0.29,0.819,1
2829.45,1,183,0,0.119,0.552,0
4923.05,23,72,1,0.235,0.844,0
3226.41,7,49,0,0.14,0.795,0
3068.3,19,377,0,0.121,0.988,1
652.52,17,321,0,0.081,0.801,0
7101.11,19,212,0,0.071,0.569,0
4396.5,19,55,1,0.17,0.861,0
2992.75,8,417,0,0.257,0.527,0
3814.99,6,511,0,0.481,0.763,0
2630.08,14,970,0,0.132,0.712,0
1977.01,6,277,0,0.169,0.769,0
6399.05,21,52,0,0.254,0.796,1
2034.64,14,306,1,0.33,0.907,0
4072.74,17,102,0,0.028,0.593,0
997.68,3,234,1,0.495,0.339,0
3412.39,9,720,2,0.53,0.829,0
9993.19,1,53,2,0.308,0.827,0
1218.19,4,83,3,0.765,0.627,0
2224.68,5,273,0,0.148,0.82,0
3782.57,22,16,0,0.109,0.702,0
2744.12,19,48,1,0.337,0.91,0
1067.26,2,125,2,0.183,0.849,1
4639.27,8,147,0,0.181,0.711,1
14317.74,1,25,0,0.275,0.95,1
1226.23,21,555,1,0.23,0.732,0
6317.13,2,200,2,0.121,0.335,0
5297.17,11,181,0,0.244,0.438,0
541.27,1,50,0,0.396,0.43,0
3943.6,2,222,1,0.321,0.522,0
6760.73,8,38,1,0.354,0.692,0
878.72,4,173,0,0.589,0.778,0
1688.03,10,955,2,0.149,0.546,0
4066.46,18,70,0,0.1,0.831,0
3024.49,4,172,0,0.122,0.863,0
6026.42,20,1,0,0.428,0.275,0
1287.3,5,405,1,0.613,0.838,1
2689.93,8,361,1,0.216,0.91,0
5730.86,4,944,0,0.129,0.538,0
2602.98,16,181,0,0.065,0.96,0
3316.01,18,63,1,0.476,0.768,0
597.0,8,460,0,0.187,0.784,0
862.34,23,334,0,0.245,0.893,1
4469.39,12,19,2,0.349,0.794,1
5379.91,5,326,0,0.125,0.696,0
4601.48,19,16,0,0.408,0.833,0
5585.64,15,165,1,0.568,0.605,0
3199.37,0,57,0,0.131,0.79,0
7436.24,16,755,2,0.268,0.771,1
1684.85,13,76,0,0.141,0.747,0
329.31,19,59,2,0.103,0.66,0
2225.37,6,107,0,0.069,0.668,0
7414.89,19,532,0,0.483,0.726,0
3698.63,23,127,2,0.222,0.87,0
2073.96,15,68,1,0.219,0.865,0
3414.15,6,472,2,0.21,0.629,0
4171.94,20,451,0,0.189,0.755,0
2346.0,22,163,2,0.144,0.862,0
4482.0,21,3,1,0.396,0.513,0
7998.72,18,37,1,0.289,0.747,0
7579.95,21,168,0,0.143,0.738,0
5828.56,17,55,0,0.087,0.841,0
9007.02,20,164,0,0.414,0.89,1
1060.75,6,18,0,0.223,0.623,1
4040.68,13,158,0,0.287,0.481,0
1762.28,8,161,1,0.224,0.584,1
2597.21,0,429,0,0.491,0.596,0
9075.47,17,114,1,0.306,0.797,0
5964.23,7,190,1,0.259,0.523,0
1157.37,18,34,0,0.212,0.749,1
8776.77,11,420,0,0.143,0.758,0
5304.81,5,67,1,0.046,0.169,0
6495.65,17,336,0,0.225,0.412,0
2857.87,8,809,0,0.16,0.836,0
4221.17,8,171,2,0.238,0.588,0
1053.0,4,23,1,0.355,0.732,1
2475.31,4,88,0,0.153,0.767,0
7278.62,15,169,1,0.288,0.691,0
2047.66,1,112,1,0.347,0.665,0
1820.17,2,273,0,0.184,0.483,0
4330.37,17,640,1,0.164,0.762,1
3335.74,4,37,1,0.136,0.573,0
2312.1,2,165,0,0.485,0.674,0
2113.85,0,74,0,0.19,0.742,0
2737.44,9,81,0,0.42,0.662,0
333.09,8,93,1,0.14,0.905,0
1468.89,20,162,0,0.203,0.865,0
5432.93,18,45,0,0.264,0.933,1
4112.5,18,573,0,0.118,0.373,0
3197.73,4,258,1,0.18,0.82,1
1303.49,23,16,3,0.381,0.708,0
3593.36,11,85,1,0.253,0.934,0
3964.57,14,198,1,0.15,0.481,0
2114.2,1,517,0,0.16,0.55,1
626.72,4,121,2,0.138,0.87,0
3827.43,22,72,4,0.279,0.47,0
1831.18,22,170,0,0.652,0.637,0
3055.86,8,56,0,0.626,0.353,0
2276.6,0,65,0,0.245,0.558,0
833.6,18,177,0,0.289,0.914,0
662.98,13,38,0,0.418,0.934,0
4808.79,0,49,0,0.7,0.36,1
3252.87,6,333,0,0.1,0.665,0
6603.08,19,149,0,0.174,0.595,0
6256.96,19,38,0,0.109,0.635,1
1197.75,21,15,1,0.405,0.878,0
1676.19,14,0,0,0.359,0.85,0
2761.6,17,2,1,0.477,0.896,0
514.02,18,281,1,0.218,0.729,1
1831.72,7,104,0,0.433,0.901,0
8352.52,8,24,1,0.443,0.755,0
5943.98,15,123,2,0.12,0.494,0
5186.12,0,487,0,0.51,0.703,0
8803.23,1,103,0,0.214,0.567,0
179.64,20,5,1,0.348,0.658,0
5266.53,2,48,1,0.144,0.444,0
5276.29,15,188,1,0.165,0.846,0
3521.81,19,55,1,0.193,0.755,0
870.64,0,576,1,0.139,0.707,1
11450.66,6,383,2,0.138,0.864,0
6165.95,11,248,1,0.781,0.654,0
8365.98,19,65,1,0.535,0.66,0
4843.59,10,17,0,0.041,0.556,1
1465.75,12,309,0,0.154,0.935,0
1167.73,18,44,0,0.336,0.899,0
6659.19,12,317,0,0.153,0.658,0
1623.27,7,331,0,0.155,0.717,0
3394.32,6,272,0,0.255,0.577,0
2124.97,14,19,2,0.2,0.634,0
4817.08,1,73,0,0.316,0.788,0
2954.15,0,19,0,0.186,0.744,0
11359.57,9,180,0,0.264,0.884,0
12138.3,17,328,1,0.244,0.619,0
4239.61,3,245,2,0.165,0.571,0
1294.05,8,419,0,0.221,0.548,0
1512.13,23,1,1,0.311,0.726,1
1704.52,22,1422,0,0.5,0.576,1
1215.76,7,23,1,0.124,0.864,0
3603.81,2,11,0,0.296,0.518,0
1045.85,3,162,0,0.23,0.57,0
2788.53,10,29,0,0.406,0.743,0
3337.78,10,14,0,0.116,0.324,0
2708.12,12,38,1,0.211,0.616,0
12965.29,7,156,0,0.123,0.421,1
3382.94,13,310,2,0.03,0.652,0
2883.89,6,149,0,0.473,0.645,0
6495.38,15,43,1,0.29,0.992,0
3798.81,19,185,0,0.257,0.591,0
6976.54,10,48,0,0.403,0.765,0
2296.35,6,249,1,0.041,0.884,0
4825.99,0,46,0,0.409,0.753,0
3910.02,5,61,1,0.809,0.597,1
2331.71,17,408,0,0.214,0.572,0
1687.3,8,2,1,0.399,0.628,0
4356.14,13,471,1,0.109,0.418,0
10450.34,7,339,3,0.082,0.703,0
9519.91,8,462,0,0.436,0.708,0
6566.36,3,31,0,0.047,0.78,0
5900.44,12,47,0,0.412,0.531,0
3335.53,12,34,0,0.477,0.68,0
1418.66,22,62,0,0.536,0.975,0
680.86,14,34,1,0.042,0.745,0
4413.65,20,228,1,0.337,0.745,1
10022.89,2,806,0,0.071,0.762,1
3693.73,13,220,1,0.245,0.837,1
6798.96,17,540,1,0.392,0.675,0
4045.54,23,119,0,0.177,0.864,0
3405.94,21,1,2,0.018,0.857,0
1906.24,8,113,0,0.219,0.83,0
1965.93,21,204,1,0.088,0.696,0
3213.83,11,15,1,0.423,0.393,0
2477.59,13,450,2,0.545,0.517,1
6084.43,22,12,0,0.026,0.506,0
6579.74,10,227,1,0.27,0.655,0
4740.84,19,42,1,0.277,0.522,0
10605.88,20,99,0,0.12,0.918,0
7208.39,20,47,0,0.067,0.769,1
3574.56,8,9,0,0.08,0.452,0
2435.33,18,205,2,0.371,0.574,0
4538.06,8,12,0,0.113,0.753,0
8603.59,19,77,0,0.183,0.684,0
1306.12,7,105,0,0.179,0.61,0
7784.96,14,48,1,0.439,0.495,1
1677.6,14,211,0,0.239,0.889,0
2452.31,21,172,1,0.348,0.431,0
6381.68,11,199,1,0.355,0.899,0
6571.82,22,168,0,0.123,0.09,0
3054.12,2,464,0,0.1,0.591,0
3991.84,15,410,0,0.505,0.71,0
10029.2,0,103,0,0.432,0.433,1
9772.89,14,80,0,0.089,0.856,0
3445.4,1,505,3,0.231,0.751,1
3036.39,4,105,2,0.212,0.695,0
2243.99,11,56,1,0.458,0.471,0
994.59,2,180,0,0.256,0.354,1
3349.3,17,176,1,0.241,0.483,0
3416.99,4,8,0,0.228,0.844,0
2512.45,2,185,0,0.318,0.751,0
2890.59,21,546,2,0.595,0.753,0
1009.85,17,69,0,0.385,0.759,1
3562.34,8,35,3,0.136,0.722,1
1710.85,6,94,4,0.466,0.832,0
5070.96,13,6,0,0.331,0.647,0
2929.67,20,56,1,0.265,0.701,0
5459.26,3,10,1,0.387,0.798,1
14955.91,12,238,1,0.236,0.766,0
1078.7,15,55,2,0.244,0.804,0
1237.54,1,207,0,0.453,0.603,0
6800.89,14,356,0,0.43,0.93,1
4189.99,8,167,2,0.693,0.753,0
5133.62,11,337,1,0.072,0.451,0
478.3,18,502,0,0.251,0.556,1
1690.8,3,41,0,0.329,0.865,1
5694.12,18,58,1,0.255,0.892,0
5339.98,12,6,0,0.314,0.929,0
619.24,11,80,1,0.272,0.871,0
4304.97,3,4,0,0.09,0.694,0
1852.52,12,129,1,0.245,0.771,0
2168.06,6,318,1,0.594,0.381,0
2621.6,11,104,1,0.113,0.731,0
1028.34,10,239,1,0.619,0.984,0
2677.93,14,53,0,0.322,0.854,0
6677.94,23,68,0,0.372,0.541,0
2162.55,15,274,1,0.403,0.739,1
3188.55,14,123,1,0.084,0.964,0
4637.18,12,16,2,0.171,0.753,0
4338.63,7,12,0,0.13,0.801,0
2162.35,0,167,0,0.199,0.57,0
2950.72,10,36,1,0.27,0.771,0
3809.2,23,55,2,0.176,0.768,0
2611.57,6,445,1,0.212,0.259,0
3249.91,1,248,0,0.064,0.875,0
13290.6,21,12,1,0.419,0.835,0
6464.92,0,129,1,0.455,0.814,1
9341.48,16,265,1,0.049,0.678,0
3996.28,14,157,0,0.176,0.768,0
4467.62,19,78,0,0.138,0.871,0
1987.7,12,16,0,0.141,0.715,0
7539.39,1,339,3,0.346,0.663,0
541.5,18,86,0,0.157,0.562,0
12079.4,5,77,1,0.228,0.632,0
4642.26,3,137,0,0.06,0.907,0
2108.25,22,52,0,0.137,0.819,1
5665.38,0,39,1,0.148,0.675,0
1495.17,15,40,1,0.063,0.427,0
3400.07,2,476,0,0.419,0.721,0
2089.91,12,167,1,0.042,0.707,0
2506.93,11,813,0,0.183,0.498,0
3459.96,6,117,1,0.511,0.646,0
7650.0,10,18,0,0.454,0.498,0
3326.51,0,550,0,0.054,0.477,0
1135.5,21,99,1,0.374,0.579,0
1961.02,15,20,2,0.101,0.639,0
1835.44,12,171,0,0.133,0.794,0
12368.52,20,123,0,0.262,0.646,0
1826.62,19,38,2,0.588,0.802,1
4090.58,2,324,0,0.605,0.856,0
3275.26,8,9,0,0.413,0.784,0
2487.57,10,177,0,0.24,0.658,0
1598.79,8,57,1,0.505,0.782,0
1267.84,18,272,1,0.309,0.691,0
5179.12,12,172,0,0.144,0.726,0
7104.91,9,30,0,0.434,0.756,0
1180.44,21,31,1,0.198,0.811,0
3560.54,16,516,1,0.188,0.492,0
3057.26,10,401,0,0.202,0.571,0
1026.8,7,187,0,0.383,0.646,0
1992.45,21,641,2,0.073,0.923,1
6024.6,14,61,2,0.259,0.332,1
10304.82,2,39,0,0.134,0.473,1
10979.28,20,858,0,0.608,0.45,1
2885.2,23,278,0,0.234,0.643,0
4253.27,7,15,0,0.289,0.919,0
3044.42,3,126,0,0.175,0.573,0
6727.22,14,161,1,0.106,0.454,0
5548.5,6,87,0,0.401,0.797,1
5779.07,20,382,0,0.131,0.674,0
1722.86,9,531,1,0.253,0.771,1
2788.26,16,98,0,0.152,0.942,0
6134.78,19,7,0,0.369,0.44,0
10461.05,6,335,0,0.254,0.641,0
7971.02,8,4,0,0.316,0.887,0
1383.62,23,351,0,0.124,0.528,0
797.96,23,141,0,0.162,0.437,0
6535.46,9,125,1,0.371,0.759,0
1757.64,8,91,0,0.283,0.588,0
12836.66,11,305,1,0.355,0.87,0
6378.84,4,304,0,0.288,0.756,0
5093.32,8,513,3,0.174,0.512,1
2703.29,2,369,1,0.348,0.479,0
4696.17,6,226,0,0.362,0.976,0
1781.61,19,40,0,0.188,0.716,0
3907.66,0,0,0,0.063,0.601,0
7127.45,16,119,0,0.493,0.837,0
2656.74,15,175,1,0.411,0.748,0
3268.88,21,76,0,0.704,0.916,0
566.17,2,275,0,0.487,0.915,0
3527.78,23,103,0,0.347,0.682,1
4289.39,22,248,0,0.568,0.982,0
5979.1,10,271,0,0.421,0.757,0
9353.04,14,54,2,0.536,0.584,0
2779.24,9,228,0,0.375,0.821,0
1062.9,14,558,0,0.394,0.493,0
3028.03,7,87,0,0.271,0.591,0
6167.5,3,97,0,0.545,0.81,0
99.17,21,13,0,0.269,0.722,0
1409.89,6,506,0,0.175,0.769,0
1675.12,3,342,0,0.155,0.782,0
1834.54,23,136,1,0.207,0.85,0
2112.87,20,80,0,0.429,0.606,1
2178.99,2,92,0,0.189,0.847,0
4774.49,5,22,0,0.168,0.399,1
5912.91,11,11,0,0.196,0.749,0
10000.78,13,448,0,0.482,0.639,0
5023.89,9,383,0,0.551,0.419,0
862.56,6,661,0,0.386,0.848,1
2943.92,20,213,0,0.292,0.42,1
5626.97,12,194,0,0.344,0.892,0
2857.37,15,118,0,0.353,0.757,0
1190.2,12,101,0,0.16,0.756,1
7316.28,15,63,0,0.26,0.678,0
4197.62,21,338,0,0.203,0.466,0
7072.54,20,3,0,0.623,0.772,0
4959.25,10,119,4,0.267,0.762,0
5121.22,5,59,0,0.403,0.664,0
3248.45,10,179,2,0.278,0.737,0
2559.89,15,93,1,0.381,0.658,0
1641.63,14,284,1,0.424,0.78,0
4744.52,1,49,1,0.35,0.681,0
1925.56,20,72,2,0.203,0.492,0
1249.28,17,85,0,0.347,0.611,0
962.08,19,194,1,0.207,0.857,0
5234.43,20,180,0,0.152,0.454,0
1018.31,14,473,0,0.315,0.865,0
5515.89,13,6,0,0.068,0.688,0
6165.74,9,102,0,0.129,0.856,1
4826.81,7,0,0,0.397,0.732,0
877.71,1,186,0,0.208,0.769,0
5749.96,13,76,0,0.131,0.69,0
3641.63,22,8,1,0.344,0.885,0
2108.19,3,194,0,0.316,0.604,0
1719.89,14,390,0,0.194,0.646,0
2997.07,16,382,0,0.333,0.8,0
5714.43,11,329,0,0.251,0.789,0
3816.43,14,115,0,0.245,0.666,0
5384.59,7,3,0,0.186,0.773,0
2417.13,0,188,1,0.504,0.937,0
2818.63,20,506,1,0.207,0.817,0
1726.15,19,76,2,0.594,0.657,0
2292.23,23,3,0,0.625,0.665,1
